Comment,Time,Polarity,Sentiment,Subjectivity,Offensive?,Emotion
Hand maids' tale is far more closer to being real than we thought.,"2022-04-17
00:18:10",0.4939,positive,0.6,No,neutral
conservatives are really pushing for a backwards hellscape,"2022-04-17
00:16:26",0.2,positive,0.2,No,neutral
the right doesn't want women to have abortions but at the same time they also don't want to help financially when it comes to the care for the children after they are born. the putin owned party and the cult members really need to have their heads  examined.,"2022-04-17
00:14:20",0.6725,positive,0.21517857142857144,Yes,caring
"$500,000 bond? Why? She is no threat to society. We really need a federal law to bring sanity back to this.","2022-04-17
00:14:07",0.4829,positive,0.1,Yes,realization
"sue abbot,sue Paxton,sue texas.what happened to freedom freedom freedom?????????Texas is a fucking hot rascist mess.insanity,rascist,so right wing it's become a parody.","2022-04-17
00:13:27",0.885,positive,0.6928571428571428,No,annoyance
Why don’t you discuss the rest of the story where the DA in this county dropped all charges and said she should never have had charges brought against her.,"2022-04-17
00:12:27",-0.0736,negative,0.0,No,joy
". . . Please explain to me again why abortion is a government concern . I am confused .' Inflation = rise in population , increased taxes , taxes can be increased by the government ( amongst other factors )  by having government services taking care of unwanted , and abused babies . (?) Unwanted being the term , some no doubt unplanned .' To police this idiocy has got to cost (?) 100 x 200 x more tax dollars , than a responsible person trying to correct a mistake . ' I was raised on common sense . ' This does not qualify .","2022-04-17
00:12:02",0.396,positive,0.5041666666666668,Yes,confusion
Did you have a video where the charges were dropped four days ago?  Did somebody else bring up charges against her??,"2022-04-17
00:12:01",-0.5775,negative,0.0,No,neutral
Fascist America. Yup.,"2022-04-17
00:11:19",-0.5574,negative,0.0,Yes,neutral
This is outrageous!!!   This law is taking the rights of women away!,"2022-04-17
00:11:00",-0.6331,negative,1.0,No,admiration
Dave looks like he is constantly late dropping his wife off at her boyfriend’s house........,"2022-04-17
00:10:05",0.3612,positive,0.6,Yes,approval
"Two things.....'1)  How in hell did the detectives who arrested her, and the DA who charged her, obtain their evidence for 'probable cause'??  What??.....HIPPA has also been voided in Texas??''2)  Even though the charge was dropped, the optics couldn't be worse for Republicans going into the midterms.  This a is just the type of thing to fire up the Democrat base, especially among young people and women.","2022-04-17
00:09:33",-0.6914,negative,0.75,Yes,anger
Land of the free ?,"2022-04-17
00:07:50",0.5106,positive,0.8,No,neutral
"It seems crazy that Federal laws can be overturned at a State level,it makes it seem that States are more powerful than the Federal Government","2022-04-17
00:05:32",0.1761,positive,0.7999999999999999,Yes,neutral
"Even if your an anti abortionist, punishing women for it is by far the dumbest solution especially when these types of women need real, genuine help ' healing if not at least a compassionate push for repentance (if your a believer) not a sentence that won't provide anything but making people into social pariahs for no reason other than two make reps feels better about themselves like their doing a 'good' thing (ironic that religious people would rather sooner put a woman in prison for abortion than actually provide the necessary tools to prevent one in the first place i.e birth control) 2 wrongs do NOT make a right","2022-04-17
00:02:00",0.3589,positive,0.5579081632653061,Yes,admiration
That's a weird looking butt.,"2022-04-17
00:00:28",-0.1779,negative,1.0,No,curiosity
"I'm not pro-choice, I'm pro-abortion. The amount of fucked up adults in the world who exist because they were never wanted and spent 15 years being abused, cold, hungry or beaten. Where is the outrage there?","2022-04-16
23:58:32",-0.93,negative,0.6,Yes,neutral
Republicans care about kids from conception to birth and then they don't give a fuck about a child's or suffering or poverty until they get to being old enough to serve in the military.,"2022-04-16
23:56:02",-0.09,negative,0.35000000000000003,Yes,annoyance
Taix- uss....,"2022-04-16
23:55:41",0.0,neutral,0.0,No,neutral
Wait...WHAT?!!!,"2022-04-16
23:53:12",0.0,neutral,0.0,No,neutral
More of these autocratic and dictatorial measures if folks don’t vote in Nov.  VOTE.  The Republican Taliban must be stopped.,"2022-04-16
23:52:18",-0.2263,negative,0.5,No,neutral
abort this law,"2022-04-16
23:50:29",0.0,neutral,0.0,No,neutral
"See how propaganda and rhetoric works.  There isn't a single law in any state that outlaws abortions from day one.  This law bans abortion after 15 weeks (over FOUR MONTHS!).  Yet, if someone knew nothing about the laws, from all the backlash, they would think it was completely abolished at the moment of conception.'   Just because you don't agree with it doesn't make it evil or harmful.  How about putting a fraction of the energy put into fighting against laws like this into raising our children to use a little more discretion and teaching them about the perils of unprotected sex.  And while we're at it, what's say we stop making the idea of celibacy and chastity a punchline.","2022-04-16
23:49:45",-0.3582,negative,0.4523809523809524,Yes,annoyance
Good.,"2022-04-16
23:49:24",0.4404,positive,0.6000000000000001,No,admiration
The case has been dropped.,"2022-04-16
23:46:59",0.0,neutral,0.0,No,neutral
DAVID lies  again.  That’s old news.  The charges have been dropped.  Pakman really thinks you guys are idiots!,"2022-04-16
23:46:31",-0.636,negative,0.4000000000000001,No,anger
If the title just said 'Woman Charged with Murder for Abortion' i would think this story happened in Saudi Arabia 🤷‍♂️,"2022-04-16
23:44:53",-0.7579,negative,0.0,Yes,neutral
“If you ban guns it only bans guns from legal gun owners”'Almost sounds like '“If you ban abortions…”'So republicans should understand the argument,"2022-04-16
23:44:40",-0.8442,negative,0.6,Yes,curiosity
Rump is the LAST person to talk about punishment for doing something wrong. What a POS he is.,"2022-04-16
23:43:13",-0.743,negative,0.48333333333333334,No,neutral
"You deliberately end the life of another human being, you get charged with murder'Well, what an utterly unjust outcome…","2022-04-16
23:41:32",-0.659,negative,0.55,Yes,neutral
The Republican party is so disgusting,"2022-04-16
23:39:46",-0.2484,negative,1.0,No,disgust
I wonder what a Texas politician does when he finds out his teenage daughter is pregnant? It's ok for them I'm sure.,"2022-04-16
23:37:38",0.5423,positive,0.4722222222222222,No,curiosity
How awful. How sad. Abbott is guilty for this crime,"2022-04-16
23:37:15",-0.9081,negative,1.0,Yes,sadness
The USA is 🤬🤬,"2022-04-16
23:36:00",0.0,neutral,0.0,No,neutral
"A shocking number of men can’t stand the fact that women have rights. The right to not be forced to marry, the right not to have kids, the right to financial independence, the right to an education. They hate it because they consider women children at best, subhuman filth at worst. They think men have a god given right to women’s bodies and labor and that it should all be done for free. As the right wing becomes even more rabid, they will push to punish women who have abortions including with execution. They will push for the state to monitor pregnant women’s behavior to make sure she’s behaving how they think she should, for the baby of course and if she doesn’t do exactly how they dictate, they’ll punish her. They’ll track how much pregnant women exercise, what they eat, whether they wear their seat belt, whether they drink or do drugs, whether they go to the doctor enough (which they won’t pay for, of course). Maybe they’ll put ankle monitors on pregnant women to track their movements and cameras in the home to track her behavior. I know this sounds insane but look how our rights have already been curtailed in just a few years. They’ll be outlawing all birth control next, that’s a given. Gay marriage and inter-racial marriage will be after that. I’ve heard right wingers say that women can’t be trusted with money so they’ll be going after our right to own property and have a bank account without a man’s signature soon. That’s how it was until the mid 70s so if they get rid of Roe, there’s no reason not to get rid of woman’s financial independence and go back to a world where women were forced to marry to be able to live. They want a fascist theocratic dictatorship where only straight white men have rights and everyone else exist solely to serve them.","2022-04-16
23:35:37",-0.7851,negative,0.4870260141093474,No,confusion
"This was a few days ago , but for the people of Texas should be afraid, very afraid!!!!!!  ''The crazy laws that these governors are making are just plain disgusting!!!!!  They claim not to like sharia laws but it's exactly what they are doing in our country!!!!  Next women will have to walk behind these nut jobs and wear a burka!!!'  REMEMBER THAT ONLY YOUR VOTE CAN STOP THIS MADNESS THAT IS HAPPENING IN OUR COUNTRY!!!!  PLEASE VOTE BLUE BECAUSE YOUR FREEDOM AND LIVES ARE NOW IN THE BIGGEST DANGER I'VE EVER SEEN!!!!🇺🇲🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸","2022-04-16
23:35:30",-0.9553,negative,0.5733766233766233,No,anger
"Be a crying shame is there was legislation that actually curtailed the necessity for abortions, instead of punishing only one half of the couple who started the pregnancy. Wouldn’t want sex education in schools, or available contraception, which WOULD stop so many unwanted pregnancies.","2022-04-16
23:35:22",-0.9166,negative,0.4611111111111111,Yes,neutral
And there it is.  Talk about using something over and over again.  Is there anything you child groomers don't attach to racism???,"2022-04-16
23:35:00",0.5905,positive,0.0,Yes,neutral
She can't sue Texas for all the turmoil that child would've had to go through during their entire life in an insubordinate state?,"2022-04-16
23:34:48",-0.3612,negative,0.625,Yes,neutral
The US(Texas)is devolving back into the dark age.  Another consequence of the toxic religious culture.,"2022-04-16
23:34:36",-0.049999999999999996,neutral,0.21666666666666667,Yes,neutral
"They have no platform whatsoever. GQP just uses this over and over. Are they making an example of this woman because of her name, and possible race?","2022-04-16
23:33:10",-0.296,negative,1.0,Yes,neutral
Soo is Roe vs Wade a thing any more?  Or can Republican states simply continue to blatantly disregard it with 0 consequences.,"2022-04-16
23:32:52",-0.2732,negative,0.4523809523809524,Yes,neutral
Looks like a hippa layers wet dream. So many people liable. Then add false arrest and imprisonment on laws that don't exist.,"2022-04-16
23:32:02",0.2732,positive,0.4,Yes,neutral
Too bad Orangehead's mother . . .'These new laws are archaic and downright evil.  I live in Oklahoma and the governor  just signed an anti abortion bill.  There is simply no other choice.  Stop making viagra drugs....and put salt Peter in any drug for men.,"2022-04-16
23:30:25",-0.9274,negative,0.5992424242424242,Yes,desire
They will be burning 'witches' in another 10-15 yrs. All I can hope is that the blue states can avoid some of the nightmares coming back to this country,"2022-04-16
23:30:12",0.1779,positive,0.05,No,approval
"Come near one of my daughters, pregnant or not, and your going down. And I live in Texas.","2022-04-16
23:30:03",0.10353535353535354,positive,0.4222222222222222,Yes,disapproval
America politics hates women,"2022-04-16
23:30:02",-0.4404,negative,0.0,No,anger
She should have just gotten a COVID vaccine. That’s the only legal way to get an abortion in Texas.,"2022-04-16
23:29:10",0.128,positive,0.6,No,neutral
Texas is showing it's level of hypocrisy. Watch political party members and celebrities do the same thing and have no consequences for their abortions.,"2022-04-16
23:27:29",0.128,positive,0.1125,No,neutral
Or even worse a bloody coat hanger abortion. Shouldn't be anyone's business who gets one.,"2022-04-16
23:27:23",-0.7184,negative,0.75,No,anger
"Wait...so if a woman can be charged with murder for having an abortion, shouldn't the government be charged with murder for newborns which die due to lack of adequate health care, food, and/or poor housing conditions?","2022-04-16
23:27:07",-0.9531,negative,0.43611111111111106,Yes,annoyance
"That was totally foreseen. It’s happened elsewhere, bound to happen in US.'What’s next? Travel restrictions on females seeking to travel out of anti abortion states? For whatever the stated reason? All females, or just those of childbearing age, with proof of non pregnant status?'After all, the country is heading towards full talibanisation, so females having to be accompanied by a male guardian is totally possible.'But whatever you do, don’t allow sex education in schools or contraception to be available, because stopping abortions is t what this is about. It’s all about control.'Once the totalitarian theocracy has its females under control, they’ll start on the males.","2022-04-16
23:26:47",-0.7236,negative,0.4714285714285715,Yes,approval
Click bait from Davey.,"2022-04-16
23:26:06",0.0,neutral,0.0,Yes,neutral
"Until conservatives no longer exist, why bring a child into this world?","2022-04-16
23:25:17",-0.296,negative,0.0,No,disapproval
An absolute disgrace of a country.,"2022-04-16
23:24:03",-0.4939,negative,0.9,No,neutral
Yes that is considered murder.,"2022-04-16
23:21:55",-0.4588,negative,0.0,No,annoyance
"Did the kid say, 'Sir, (Mr.Trump), I'm glad my Mom didn't abort me'","2022-04-16
23:21:51",0.4588,positive,1.0,No,joy
If you stay in Texas it means you condone and abide by it's laws... end of story. get out of Texas if you're not a Religious zealot.,"2022-04-16
23:21:34",0.3412,positive,0.25,No,confusion
Rapists on their way to Texas as we speak,"2022-04-16
23:20:40",-0.6486,negative,0.0,No,neutral
"Good.  I hope they put her away  for life. Abortion is baby murder,","2022-04-16
23:19:45",0.0258,neutral,0.6000000000000001,Yes,optimism
"US, come to life, Handmaiden’s tale drama, all thanks, to the self righteous, dogmatic, hypocrisy, by the US radial religious, extremists, in politics, religion, courts etc. Really just so disturbing and disgusting.","2022-04-16
23:19:34",-0.7457,negative,0.49000000000000005,No,gratitude
You just need a really tiny gun to take care of the fetus. Then it'll be protected under THE GREATEST AMENDMENT OF ALL THE HOLY 2ND AMENDMENT.,"2022-04-16
23:18:50",0.8539,positive,0.5,Yes,admiration
Texas is Christian White man Insanity….like witch trials! SICKENING 🤮🤮🤮,"2022-04-16
23:17:58",-0.7861,negative,0.3333333333333333,No,neutral
I don’t understand why women would want to go through the trouble of getting abortions. Why have unprotected sex just to abort the baby? Just take the birth control pill and make the guy wear a condom. Than you won’t have to get an abortion.,"2022-04-16
23:17:13",-0.5994,negative,0.2,Yes,caring
Texas is a shithole state and has been for the last 50 years at least.,"2022-04-16
23:14:55",-0.15,negative,0.23333333333333334,Yes,disapproval
"The Rightwing needs to keep their backwards, harmful and utterly idiotic ideology to themselves. Conservatives have never been on the right side of history.","2022-04-16
23:13:27",-0.5984,negative,0.6845238095238095,Yes,neutral
"She needs to sue the hospital for breach of her HIPAA rights. Even if the DA dropped the charges, the damage has been done. Her face and name are out there. She and all women are being intimidated with the threat of arrest and having to post bail/bond.''There will be a huge chilling effect in Texas and all of the southern and Midwest states where women and their loved ones will fear getting abortions and other medical services due to the fear of arrest and having their HIPAA rights violated.''Once again, Republicans and the GOP want to control women's bodies, and the cruelty of their legislation '*IS*' the point.","2022-04-16
23:09:02",-0.9601,negative,0.37222222222222223,No,approval
Hey Republicans: if a woman has an abortion it's none of your damned business. It literally has zero impact on your life.,"2022-04-16
23:08:55",0.2924,positive,0.0,No,anger
"'If a fetus is a person at 6 weeks pregnant, is that when the child support starts?  Is that also when you can't deport the mother because she's carrying a US citizen?  Can I insure a 6-week fetus and collect if I miscarry?  Just figuring if we're going there, we should go all-in' - Carliss Chatman, Law Professor, Washington and Lee University (2019)","2022-04-16
23:08:03",0.5007,positive,0.5,Yes,neutral
"The Republicans' world view seems to align perfectly with Gilead from The Handmaid's Tale. Women have no freedom and everybody has to obey the authoritarian regime's leaders, as well as obeying arbitrary religious hypocrisy.","2022-04-16
23:07:46",0.21,positive,0.6166666666666667,No,admiration
The Christian taliban ruling texas and various other states now. They'll be arresting women who have a miscarriage next.,"2022-04-16
23:07:01",-0.03125,neutral,0.21875,No,neutral
But no punishment for the guy that impregnated her? Funny how that works with the GOP. I wonder how many abortions Trump has paid for. 🤔,"2022-04-16
23:06:59",0.807,positive,0.75,No,amusement
So when is Texas changing their name to Gilead?,"2022-04-16
23:06:39",0.0,neutral,0.0,No,admiration
That's just crazy!!! It's her body!!!! I had a tubel pregnancy and lost my fallopian tube. I almost died!!!!,"2022-04-16
23:06:37",-0.8472,negative,0.9,Yes,neutral
If I could have kids it would ruin my life.,"2022-04-16
23:06:37",-0.5859,negative,0.0,Yes,neutral
How traumatic. Fk Texas.,"2022-04-16
23:06:25",-0.5719,negative,0.0,No,neutral
"What the right fails to recognize is that if Roe v. Wade is overturned, that paves the way for other legal rights to be eliminated. Law and order, precedent, the constitution, and Supreme Court rulings all become meaningless.","2022-04-16
23:03:10",-0.1531,negative,0.4821428571428571,No,neutral
The charges were dropped. Authorities concerned trying to make an example of this woman without actually taking her to court. They are risking a wrongful arrest suit.,"2022-04-16
23:03:03",-0.7003,negative,0.05,No,caring
"The only way to stop this, is to get rid of these republicans.   It will only get worse","2022-04-16
23:02:49",-0.6486,negative,0.8666666666666667,No,annoyance
"Texas: the Lone Star is actually a rating. Living there is cheap for a reason: it’s ugly, the weather sucks, it’s backwards, provincial, and the people suck, although “some, I assume, are good people.”","2022-04-16
23:02:35",-0.7845,negative,0.5399999999999999,No,admiration
Hand Maid’s Tale,"2022-04-16
22:59:07",0.4939,positive,0.0,No,neutral
How many women has gotten abortions for trump or his kids,"2022-04-16
22:58:58",0.5,positive,0.5,No,neutral
Every mother a willing mother and every child a wanted child. Old slogan.,"2022-04-16
22:58:42",0.175,positive,0.475,Yes,neutral
When their is no guns you don’t need to worry about guns…..,"2022-04-16
22:57:31",-0.6249,negative,0.0,No,optimism
Don't Murder Your Children.,"2022-04-16
22:55:26",0.5773,positive,0.0,No,neutral
"Well Ive opined on this ,,. If Trumpers/Republicans  are Sooooo Pro Life? Then Lots of them use Fertility Clinics in Texas. Where 1000s of Frozen Embryos  are created,stored. But those Pro Life Folks are NEVER going to implant,grow them all!!  Isnt that 'MURDER' too? If those Frozen Embryos are used? Because  based on their views,,,'Life Begans At Conception!'  Time for Every Texas Republican woman to Open Her Vagina n take a few of those Frozen Embryos  in. 'http://www.youtube.com/results?search_query=%23backyoursmack"">#BackYourSmack'  Pro Life folks.","2022-04-16
22:54:53",0.8716,positive,0.3,Yes,admiration
"When it comes to Rethuglicunts, cruelty is the point.","2022-04-16
22:54:36",-0.5994,negative,0.0,Yes,approval
The sick SCOTUS justices that let the Texas law stand are the ones who should be aborted.,"2022-04-16
22:54:34",-0.5106,negative,0.8571428571428571,No,anger
"Such a backward state, maybe next the men will start dragging the women around by their hair. I would never live in Texas, such a horrible state.","2022-04-16
22:54:26",-0.5423,negative,0.5,Yes,annoyance
This Republican law is going to backfire on them.,"2022-04-16
22:53:58",0.0,neutral,0.0,Yes,confusion
Such a tragedy,"2022-04-16
22:52:17",-0.6597,negative,0.5,No,neutral
"These people trying to outlaw terminations infuriate me. Before my hysterectomy attempting to stay pregnant would have literally killed me. There would never have been a baby to”save” because I would have died long before foetal viability, yet these people would have denied me life-saving medical treatment. I’m so grateful to live in a place where abortion is treated like any other healthcare, meaning it is easily available to anyone who needs it regardless of their ability to pay. For obvious reasons, abortion rights are something very close to my heart and are one of the issues I would give my life in support of.","2022-04-16
22:51:56",0.3108,positive,0.3305555555555555,Yes,curiosity
fyi charges were dropped a few days ago. Ruled not criminal but for sure this will be in court again.  one to follow.,"2022-04-16
22:51:23",0.5702,positive,0.512962962962963,No,confusion
"Wow, seriously, women need to try and get the hell out of that messed up country. Go to Canada or Mexico. America is no different to the Taliban when it comes to women. They hate women.","2022-04-16
22:51:19",-0.6369,negative,0.7916666666666666,No,annoyance
"So, if a women has a miscarriage Texas is going to charge women with murder because miscarriages is a self induced abortion. Texas is just stupid. This is horrifying.","2022-04-16
22:50:57",-0.9153,negative,1.0,No,anger
This happened in South America and we all gasped. I knew it could happen here if fundies got their way.,"2022-04-16
22:50:31",0.0,neutral,0.0,Yes,disapproval
"How about the people who want to keep the fetus alive, they then bring it up in their own family. You have as many cells as the booger up your nose.","2022-04-16
22:50:05",0.4404,positive,0.6333333333333333,No,neutral
100% prevention of pregnancy: No ejaculate,"2022-04-16
22:49:51",-0.296,negative,0.0,No,neutral
Republicans have to follow someone. They are cowards not leaders. They follow the occult.,"2022-04-16
22:49:45",0.0,neutral,0.0,No,annoyance
This is a HIPPA violation as it was reported by medical after a trip to the emergency room.  This accusation has to be dismissed.,"2022-04-16
22:48:52",-0.7783,negative,0.0,Yes,neutral
"Banning abortion doesn't reduce abortions, it reduces access to safe and legal abortion while stripping Constitutional rights from 50% of the U.S. population. 'Republicans' have added the new spin of legally hunting the women for sport.","2022-04-16
22:47:49",0.5859,positive,0.3386363636363636,Yes,admiration
"Trump lied about everything, instead of believing him, FACT CHECK.HIS a$$.","2022-04-16
22:47:34",-0.3818,negative,0.0,No,neutral
Knowing Texas they'll probably try to give her the death penalty if she is convicted.,"2022-04-16
22:46:57",-0.7845,negative,0.0,Yes,neutral
So terribly sad 😔.,"2022-04-16
22:46:13",-0.7722,negative,1.0,No,love
Who's the medical personnel that broke HIPPA laws to turn her in? They should be sued and have their medical license taken away.,"2022-04-16
22:46:09",-0.4215,negative,0.0,No,neutral
"Well, the middle ages are back. Exactly what rethuglicans wanted. To control women's bodies.","2022-04-16
22:45:54",0.2732,positive,0.08333333333333333,Yes,approval
What about the man?,"2022-04-16
22:44:49",0.0,neutral,0.0,No,neutral
"David. The charges were dropped days ago and they’re already investigating the folks who brought the charges against her.''You cannot get this wrong, Dave. A simple check would have sufficed.''Again: your right wing owners need removed.","2022-04-16
22:44:33",-0.7798,negative,0.5976190476190476,Yes,disapproval
We are time traveling back to the middle ages.,"2022-04-16
22:44:17",0.0,neutral,0.0,Yes,neutral
I bet David sits when he pees. My bad did I assume your gender? 😆,"2022-04-16
22:43:55",-0.25,negative,0.6666666666666666,Yes,neutral
What about the men that contributed to the unwanted pregnancy?,"2022-04-16
22:43:05",-0.2263,negative,0.0,No,disapproval
"Much hay was made and is still being made about Trump's statement on punishment. I for one believe he had no idea what he was stumbling into but was right. If it is illegal and understood to be taking a life, then there should be punishment for the act. It would seem to be logical. I DO NOT think it should be illegal.","2022-04-16
22:42:44",-0.9571,negative,0.39714285714285713,Yes,neutral
Is there a GoFundMe page for this poor woman to at least get a good lawyer?,"2022-04-16
22:42:33",-0.184,negative,0.5333333333333333,No,neutral
Abortions are probably the ONLY thing Donald Trump has ever paid for because that would be cheaper than supporting kids after the moms prove paternity through DNA.,"2022-04-16
22:41:01",0.4404,positive,0.625,Yes,approval
Their numbers are dwindling. They can’t grow any more Republicans fast enough.,"2022-04-16
22:41:00",0.2333333333333333,positive,0.5333333333333333,No,curiosity
This will be made political. Republicans are going to use her as an example.,"2022-04-16
22:40:52",0.0,neutral,0.1,Yes,neutral
saudi arabia,"2022-04-16
22:39:43",0.0,neutral,0.0,No,neutral
And the caveman drags his cavewoman into the cave.,"2022-04-16
22:39:38",-0.1779,negative,0.0,No,neutral
Buy shares in private prisons.... this I some bat shit crazy stuff y’all are voting for,"2022-04-16
22:38:57",-0.5859,negative,0.6916666666666668,Yes,amusement
"America!……. Human rights?………poor people who can’t afford to feed their children, and is there any real help? No! ……. But certain states want to ban terminations. Pro life, but once that life has been born, there is no ‘pro life’. America, third world country. Many hypothetical bigots. America is a mess and a joke.  I am British living in Europe and your country has big problems. Don’t criticize other countries for being barbaric when you do the same. The world is watching.","2022-04-16
22:38:45",-0.92,negative,0.2246428571428572,Yes,amusement
"and, she’s non-white! probably couldn’t afford to go out of state to have an abortion! racist and attacks the poor! pathetic, texas!","2022-04-16
22:38:31",-0.942,negative,0.8,Yes,love
Wtf 🤯🤬🤬🤬🤬🤬🤬,"2022-04-16
22:38:21",-0.5859,negative,1.0,No,anger
Luckily the DA dropped the charges but the fact that she was charged with murder in the first place is wrong.,"2022-04-16
22:35:42",-0.9231,negative,0.688888888888889,No,neutral
Good.,"2022-04-16
22:35:25",0.4404,positive,0.6000000000000001,No,admiration
"Everyone knows, at some point, with all of his affairs has had an abortion or two, or three.  F%'K Trump.","2022-04-16
22:35:19",0.0,neutral,0.0,Yes,approval
Texas is basically like Russia now...,"2022-04-16
22:34:37",0.3612,positive,0.0,No,love
"Stop saying your savings the women's life,as you now and your church OWNS the women bodies.'You Abbott now own every women's body, it's not there s, anymore, it's your Christ Jesus and God, the church Wins and woman lose, and your Men in your state is. 'http://gays.you/"">GAYs.you' said that desantis and Tucker and Abbott.","2022-04-16
22:34:30",0.2263,positive,0.6,No,anger
This fascism by these far-right misogynists will only stop when someone successfully passes a law arresting men for murder after they jerk off in a sock.,"2022-04-16
22:34:01",-0.7269,negative,0.975,No,annoyance
Welcome to America's version of Sharia law! Keep your stupid religion off of people's bodies! Freedom my ass!,"2022-04-16
22:33:53",0.2905,positive,0.95,Yes,anger
This is horrifying. I feel sick to the stomach that this is happening in your country. That poor woman. Unless you have been in her situation you have no idea what she has gone through to get to that point. Where is the responsibility on the man?  'self induced abortion' FFS this could be a miscarriage.,"2022-04-16
22:32:43",-0.9504,negative,0.8190476190476191,Yes,admiration
"Very sad that white and other shades of male texans feel they have the right to regulate a woman's body.  They can rape them, con them, abuse them, talk down to them, you name it!  Them is your sister, your aunt, your niece, your mom, your great niece and republicans think they have the right to do it, yikes.  And the Rump changes his tune whenever it gets him more bucks.  Welcome to the republicans folks, its your vote, Vote!","2022-04-16
22:31:49",-0.7578,negative,0.4985317460317461,No,excitement
This is no longer the world that I want to live in.,"2022-04-16
22:31:49",-0.2263,negative,0.5,No,disapproval
Welcome to the land of the free.,"2022-04-16
22:31:28",0.743,positive,0.8500000000000001,No,gratitude
"Texas people will do what people used to do, have a abortion and not talk about it, to no one, just do it.'Go ahead Abbott,push your Russian, Chinese people, go for it, commy, Abbott, what goes on,in Texas goes on in China too.'Stupid Nazis terrorist cult dangerous murderous Abbott,.","2022-04-16
22:31:18",-0.9349,negative,0.475,No,disapproval
Retrumpliclones are the Enemies of Women and Human Beings.,"2022-04-16
22:31:13",-0.4939,negative,0.1,No,admiration
Welcome to America. Kindly turn back your clock 70 years.,"2022-04-16
22:30:32",0.7351,positive,0.6,No,neutral
JFC women's healthcare is under fire but Men can get a vasectomy and Viagra.  I just can't  . . . . . . . There's a reason I stopped being 'Christian' because this is NOT what Jesus would want.  F Texas and any of those folks.,"2022-04-16
22:29:22",-0.3818,negative,0.0,No,annoyance
So now parts of USA is a religious fundamental nation. Just like Saudi Arabia. 🤢🤮 Religious laws.,"2022-04-16
22:28:35",0.3612,positive,0.25,Yes,love
The charges were dropped.,"2022-04-16
22:28:27",-0.2732,negative,0.0,No,anger
You 'knew' this was coming.,"2022-04-16
22:28:05",0.0,neutral,0.0,No,neutral
you would NEVER EVER see a regulation governing how  a man uses his body....FFS they can't even wear a mask...so stop regulating a woman's body.  It's not a hard connection,"2022-04-16
22:27:38",-0.2273,negative,0.5416666666666666,Yes,neutral
If you think Dump hasn't paid for abortions...your nuts.,"2022-04-16
22:27:19",-0.5994,negative,0.0,Yes,neutral
I wonder if Republicans would be okay with abortion if a woman was pregnant with the antichrist? What a conundrum! 🤣,"2022-04-16
22:26:54",0.6588,positive,0.5,Yes,curiosity
"Its ok to shoot someone especially a black person, but not to abort...sigh","2022-04-16
22:26:33",-0.0258,neutral,0.6833333333333333,Yes,neutral
Their Christian theocracy is coming. Buckle up.,"2022-04-16
22:26:07",0.0,neutral,0.0,No,neutral
Vote Democrats and save our democracy vote Republicans and say goodbye to your freedom,"2022-04-16
22:25:13",0.8126,positive,0.0,No,anger
I used to be an avid pro-lifer until seeing these Rethuglican basturds at work. Now I'm definitely pro-choice.,"2022-04-16
22:25:09",0.5994,positive,0.75,No,neutral
"The whole subject is religious, how can you charge murder with no body,  biblically if you study the doctrine of the soul and go from start Adam first created, its given at first breath. God is the creator, man pro creates.  Jesus said born again not conceived again, Nicodemus (a religious man of his time said how can I get back in my mother's womb) which was impossible since his mother was dead. Jesus tried to put a picture together but was  gracious given he was a religious man. So can the courts pass judgement on a religious matter? When the scriptures made a reference to knitting together in the womb its references Jesus. Question if God knit everyone in the womb how would religion explain deformities or mental retardation at birth. It cant. We all know that all people are not born equal.  Why? Human condition. Human frailties.  There's a thousand things that can effect the outcome of a human birth all human . But what is equal is the soul given.  If they charge this woman with murder the courts will be instrumental in establishing a Catholic dogma. There are lines of studies and arguments that the church recognizes that birth is at birth what's in the womb is a format for a soul. Nuff said here but Texas is wrong in this BIG 10 gallon size Wrong just another political stunt, to gell the GOP voter.","2022-04-16
22:24:57",-0.9482,negative,0.30434782608695643,Yes,anger
So what's the name of the victim?,"2022-04-16
22:24:43",-0.2732,negative,0.05,No,neutral
anti American right wing fascists will only get worse if they are not stopped,"2022-04-16
22:24:38",-0.674,negative,0.5339285714285714,No,anger
"With the sweeping passing of legislation across the country of anti LGTBQ, abortion, etc., I got a feeling this isn't going to play out well come mid-terms for Republicans.''The stunt Greg Abbott just pulled with truckers is gonna hurt for sure. You can't point fingers at Democrats and Biden over gas prices and Inflation, then pull some craziness like that ''DeathSantis and the stunts he is pulling is going to hurt him, especially starting fights with Disney.''MTG and Cawthorne are being challenged, for a removal from the ballot. They have already been removed from most if not all committees, and are basically non-functional Representatives.''But in the long run, these bills Red States are passing is going to hurt these states financially. If you have mass migration because of these laws, state and local economies will begin to feel the impact.''Now with the RNC withdrawing from future debates, yeah it's political suicide","2022-04-16
22:24:33",-0.9553,negative,0.24598765432098768,Yes,embarrassment
