Comment,Time,Polarity,Sentiment,Subjectivity,Offensive?,Emotion
"David you handled this debate very well! Good job! The word “woman” by all means is not a legal term. It is not the job of judges and Justices to tell us what is the meaning of ordinary words. The job of judges is to interpret the law and tell us what the law is for a specific facts and sometimes for a general matters. If the case come in front of a judge to determine if someone would be considered a woman, then the judges will determine under applicable laws and fact findings if this person would be considered a woman by interpreting the law. And the law is legislated by lawmakers to write a law, if there would be any definition of the word “woman” in law, then it would be the job of congress, not judges.'Giving the fact that the questions was asked in bad faith, to put Judge Jackson in a political rhetoric, as you pointed out, but Judge Jackson was very smart and correct by not defining the word. ''For example the word “pound” we are all know what the pound is, but it is not the job of judges to define and tell the pound is, the Judge will tell only under applicable laws and specific fact finding in a dispute. I maybe wrong, but that is how I understand it. 'Thanks David.","2022-03-25
23:55:09",0.4632,positive,0.46556776556776563,Yes,curiosity
"Wow, he's really stuck on 'what is a woman?'","2022-03-25
23:55:04",0.3626,positive,0.6,No,admiration
"'I don't do dictionary, I do politics...'  Isn't that the simplest and moire creative arguing closing you've heard in a long time. This is a  drop the microphone to the floor kind of closing. Then, you walkout.","2022-03-25
23:39:01",-0.5423,negative,0.7666666666666666,No,neutral
Americans realize now that the democrat truly went into lala land when the Democratic party and all voters actually think the lion king is a documentary..,"2022-03-25
23:36:08",0.6808,positive,0.05,No,realization
"This is why the right-wing is so infuriating, it’s just all nonsense, bullshit, useless debates about suit that doesn’t matter.","2022-03-25
23:35:16",-0.9269,negative,0.5,No,neutral
So what were Amy Coney Barrett's qualifications again. Not even close to 'Qualified',"2022-03-25
23:34:14",0.0,neutral,0.0,No,neutral
"Next time, it will be smart to prepare yourself better if you are going to debate Pakman.","2022-03-25
23:30:30",0.6808,positive,0.38095238095238093,Yes,neutral
"Michael continues to push the cultural war, while David focused on the substance of the conversation","2022-03-25
23:28:24",-0.3182,negative,0.1,No,confusion
"If your going to make her answer that question then you have to make every sitting judge on there now answer that question. That really needs to be a discussion for them to have and define cause it seems like it may need to be defined. But until that happens, it does not seem right to make her answer when it is a non-entity question out there.","2022-03-25
23:23:06",0.1901,positive,0.3678571428571429,Yes,neutral
2nd rate Scott baio getting owned by Parkman is my new favorite clip,"2022-03-25
23:17:57",0.4588,positive,0.48484848484848486,No,admiration
The right lives in utter fear of what they don’t understand,"2022-03-25
23:17:53",-0.5413,negative,0.7678571428571428,No,neutral
I rewinded it. He is backtracking.,"2022-03-25
23:14:05",0.0,neutral,0.0,No,neutral
Michael definitely took this one. Would be really great for David to define the words he uses instead of running away out of fear of getting cornered.,"2022-03-25
23:05:25",0.4201,positive,0.625,Yes,admiration
"David Sir, you performed very strongly in this appearance and I hope you keep getting invited.","2022-03-25
23:04:11",0.6478,positive,0.9533333333333333,No,optimism
"It is so sad these people care for the wrong things in life...what a moron for sure, but this shows the conservative mind","2022-03-25
22:57:48",-0.4396,negative,0.9472222222222222,No,sadness
My 75 yr old mother doesn’t produce eggs. I guess she’s not a women anymore…😢,"2022-03-25
22:54:44",-0.4767,negative,0.2,No,confusion
"What a waste of time, I can't believe he focused his whole interview with you about this one question about the legal definition of a woman. Unfortunately it's these type of hot button issues the right seems consumed with in modern politics. The funny thing is the people who seem most concerned about the legal definition of what a woman is ...are men.","2022-03-25
22:50:34",-0.3578,negative,0.49857142857142855,No,amusement
This guy got CLOWNED on his own show,"2022-03-25
22:47:29",0.6,positive,1.0,No,excitement
A woman is an individual that experiences the world as a woman.  How hard is that to understand?!,"2022-03-25
22:45:03",-0.1759,negative,0.4708333333333333,No,admiration
"It amazes me how many Right-wingers are still unable to separate the concepts of sex and gender.  The latter is a socio-linguistic construct to allow us to identify ourselves, each other, and to communicate things that relate to gender.  Most children know the difference before they hit puberty FFS 🤦‍♂️","2022-03-25
22:44:58",-0.1111,negative,0.375,Yes,confusion
"Wow, I had so much more hope for the substance of this (obviously not Davids fault as the interviewee). Like, okay, we know trans issues will be coming to the court soon, lets move the hell on in the meantime until we can read their opinions on a case. Asking 'what's a woman?'  is such an obvious obfuscation its embarrassing. Can we not talk about real issues anymore? Where is the scholarship, the critique of institutions, the constructive takes, the reference to theory or history? Its all petty culture war between puppets played by their corrupt, establishment political masters.","2022-03-25
22:42:58",0.8203,positive,0.5444444444444444,Yes,embarrassment
"Makin us proud, David! These clowns tend to pick little things, spin them to fit their narrative and focus on it from a point of view where they can only be offended. Notice how often he steps in when you’re speaking? It’s because he knows he’s viewers are ignorant, but ignorance can only hold its strength for so long before logic starts chipping away at it, and when you start making too much sense, he’s gotta get his listeners back on track…the “don’t listen to the lib, he thinks there’s no difference between women and men” track","2022-03-25
22:42:31",0.0752,positive,0.5625,Yes,pride
"whats his definition then ? should have asked him, would have been interesting.....and funny","2022-03-25
22:35:57",0.4404,positive,1.0,Yes,amusement
"Well done, sir.","2022-03-25
22:35:36",0.2732,positive,0.0,No,admiration
Poor Mikey.,"2022-03-25
22:29:03",-0.4767,negative,0.6,No,sadness
His attempt to define woman “female human capable of giving birth” leaves out so many women'So many bad faith questions and good on you david for not letting him backtrack on things,"2022-03-25
22:24:15",0.7351,positive,0.41904761904761906,Yes,confusion
That was awesome 👌,"2022-03-25
22:23:32",0.8816,positive,1.0,Yes,admiration
The false dichotomies Republicans get hung up on only betrays their limited intellects.,"2022-03-25
22:21:55",-0.3818,negative,0.580952380952381,No,disapproval
"Sure, it might be useful to have a useful legal definition of what a woman or man is.  It might also be useful to move in the opposite direction, and have no legal definition for either, and move towards making the law operate effectively with individuals being given 'personhood' or something.  Obviously there would be complications with present laws meant to protect women, and we would have to make sure that the new laws don't leave any blind spots.  I don't see why in an ideal government it would be necessary to recognize sex or gender, and with properly written laws why there would be an inherent need to have an M or F on any form of ID or certificate.  I understand that it may be a necessity under some present circumstances.  I just can't think of any reason why there would be 'no way around' having a legally recognized sex, other than 'people just need that identity'.''For instance, if there was no such legal thing as marriage, there would be no marriage inequality.  Forgive my libertarian take on that issue.  I do believe that if there is to be marriage, any adult should be able to marry any other adult.  I am pro LGBTQ in every way, just speculating on how these 'issues' (I don't think they are problems in the way that Michael does) could be resolved with legal simplicity and consistency.","2022-03-25
22:20:05",0.9677,positive,0.37592268842268844,Yes,neutral
"Im normaly on david's side almost all the time. But i think its starting to happen that when he debates with people on the right, he already goes in thinking that its not gonna be a 'good faith' debate. And it shows clearely at i think around 'https://www.youtube.com/watch?v=dwOSlwtyA_M't=6m20s"">6:20' or 'https://www.youtube.com/watch?v=dwOSlwtyA_M't=6m30s"">6:30'. Its clear to me that he took what the other guy said the wrong way.","2022-03-25
22:18:07",0.7783,positive,0.48234126984126985,Yes,joy
I’ll never get these 11 mins of my life back. Totally useless conversation.,"2022-03-25
22:17:35",-0.4754,negative,0.1,No,neutral
wow. michael knowles got absolutely embarrassed....holy shit.,"2022-03-25
22:06:27",-0.0202,neutral,0.9,No,surprise
Hmmm…''“ This is not interesting'“ I dont define words'“ I can see the future and its not relevant'“ Its good politics not to answer'“ it may be bad faith to even talk about this'“ There is no current legal definition so y ask'“ Dictionaries are arbitrary'“ Asking this is just a rhetorical device''Not one substantive point. 'Just refusal to engage. 'And his crowd cheers. Amazing.,"2022-03-25
22:00:40",0.5609,positive,0.5435185185185185,Yes,neutral
Trying to debate someone from a right wing talk show is both and excercise in futility and a form of self punishment.  You might as well bash yourself in the head with a hammer.....you'll come out with about the same result.,"2022-03-25
21:59:36",-0.4939,negative,0.33035714285714285,Yes,admiration
"I fucking love David, he talks in such a calm tune, but he bites. This is who MSNBC should replace Rachael Maddow with, but they are too ignorant to see the potential","2022-03-25
21:56:47",0.1893,positive,0.7125,No,admiration
"I haven't been able to stand Michael Knowles for years, so seeing him put in his place is 'chef's kiss'","2022-03-25
21:56:44",0.4215,positive,0.625,No,excitement
Good debate - I don't watch Michael Knowles Show but I watch Ben Shapiro so I know of him.  He's a decent debater and I like listening to him from time to time.,"2022-03-25
21:54:53",0.6369,positive,0.6333333333333333,Yes,admiration
"Physically there are males; females; hermaphrodites; genetic males whose physiology did not develop male genitals such as South African runner, Caster Semenya; etc. Then there are those non physical traits of heterosexuality, homosexuality, bisexuality, etc. The point is, just because you've never seen a body of water bigger than a pond doesn't mean it is impossible.Wake up.","2022-03-25
21:53:51",-0.044642857142857144,neutral,0.2961734693877551,Yes,annoyance
So leftists cant be scotus but the right gets to say their politics doesnt factor in and go off to secret federalist society club meetings r with moscow mitch to help him politically .... the hypocracy is sickening .......,"2022-03-25
21:41:23",-0.2617,negative,0.5839285714285715,No,disapproval
I enjoyed the dialogue.  A reasonable tone between both.,"2022-03-25
21:37:45",0.5106,positive,0.6499999999999999,No,joy
that blackburnbitch got away with saying crt is taught to children at several grade levels ' no one challenged her intentional lie,"2022-03-25
21:37:21",-0.2273,negative,0.0,Yes,neutral
"'https://www.youtube.com/watch?v=dwOSlwtyA_M't=9m51s"">9:51' - '.. I'm not giving you the game of something to specifically define...''https://www.youtube.com/watch?v=dwOSlwtyA_M't=10m06s"">10:06' - '...do you have a working definition you would use?''*'HILARIOUS!!!","2022-03-25
21:32:02",-0.4427,negative,0.7,Yes,neutral
Pakman is so good at debating. Hope he does more!,"2022-03-25
21:23:55",0.7866,positive,0.55,No,optimism
"What a waste - just culture war nonsense.  Didn’t want to talk about anything but “woman.”  Dishonest premise from Blackburn, dishonest premise from “this guy.”","2022-03-25
21:22:27",-0.9446,negative,0.3333333333333333,No,neutral
Didn't go well for David p,"2022-03-25
21:21:31",0.0,neutral,0.0,No,neutral
"These conservatives want to launch critical sex theory and critical gender theory, the need to codify sex and gender into the law and how those theories work.","2022-03-25
21:16:45",-0.5106,negative,0.8,No,approval
Don't these people understand by now that having you on isn't gonna be good for them?,"2022-03-25
21:12:22",-0.3412,negative,0.6000000000000001,No,neutral
I guess the question was just as relevant as Corry Booker asking Kavanaugh if he drank during the week when he was in college.,"2022-03-25
20:57:30",0.4,positive,0.9,No,neutral
"3- Laws protecting women are less about genitalia and more about general discrimination.  2- Definitions change. When science can genetically alter cells to produce asexually reproducing humans, the definition of  'woman' might need an update.  1- Who is hurt more by the definition of 'woman' -- Michael or a trans woman? Think of how each can be hurt (physical, emotional, social) and let's help the one suffering the most.","2022-03-25
20:56:27",-0.765,negative,0.36577380952380956,No,sadness
Gambling goes against his “Christianity”,"2022-03-25
20:56:05",0.0,neutral,0.0,No,neutral
Got heem,"2022-03-25
20:55:20",0.0,neutral,0.0,No,neutral
"Why does he care so much, call yourself a man, though he doesn’t act according to his definition of what that is.","2022-03-25
20:55:17",0.4939,positive,0.2,No,caring
"Michael Knowles is selling you shit. Same with James Lindsay, Matt Walsh, Ian Miles Cheong, Sameera Khan, Andy Ngo, Candace Owens, Steven Crowder, and Charlie Kirk. All backed and funded by billionaire money and media training, all grifters.","2022-03-25
20:49:05",-0.5423,negative,0.4625,Yes,neutral
"It seems to me like she could have just said her definition is 'an adult female human being.' Also, I'm not sure there should be a legal definition of woman, because laws should apply equally to all people, regardless of any subcategory. Isn't that what we claim America is all about? Or am I missing something? Not a rhetorical question. I understand there are certain protections for certain groups of people, but if we could replace all the intricacies with a general 'don't discriminate against any person', it seems like that would be ideal.","2022-03-25
20:47:11",0.8815,positive,0.418037518037518,Yes,approval
Awesome Job David!,"2022-03-25
20:45:36",0.6588,positive,1.0,Yes,admiration
"Why don't we just ask it back, then pick it apart unrelentingly? Cause there's no set definition AND THATS THE POINT! (other then anyone who identified as one)","2022-03-25
20:43:39",-0.3595,negative,0.1875,Yes,neutral
F,"2022-03-25
20:37:16",0.0,neutral,0.0,No,neutral
How do these two stay so calm this far into the convo.,"2022-03-25
20:36:28",0.4572,positive,0.875,No,neutral
"David, that was very well managed. Notice that it's almost certainly in every case,  conservatives will make personal attacks on people they perceive as ideological enemies.  They often focus their attention on finding or inventing something their followers can hate about that person. Almost never it's about ideas because ideas are not as easy to hate as real people are. Great job on getting back on the issue of a Supreme Court confirmation process, rather on the current individual, in this case, Justice Ketanji Brown Jackson.","2022-03-25
20:25:18",-0.4017,negative,0.5140692640692642,Yes,admiration
Title 9 says nothing about women. It protects discrimination on the basis of sex.,"2022-03-25
20:21:36",0.3182,positive,0.0,Yes,approval
"It was never a good faith question by Blackburn to begin with, it was meant to box the nominee in with a gotcha moment. I'm sure it could have been answered or discussed in good faith but it was never going to be that so the wisest course was not to play the game.","2022-03-25
20:19:27",0.6303,positive,0.6222222222222222,Yes,admiration
"Right on David, you killed it!","2022-03-25
20:19:18",-0.6996,negative,0.26785714285714285,No,neutral
It’s almost like he has no emotional or logical connection to what is being talked about. David talks for 3 minutes straight on why defining random words is a waste of time and then ends with asking him to define a word.,"2022-03-25
20:18:10",-0.0354,neutral,0.36,Yes,disappointment
The definition of a woman is a adult female.. what is the problem?,"2022-03-25
20:17:58",-0.4019,negative,0.23333333333333334,No,disapproval
"If you asked any Republican, “what is a black person,” in the context of “black people are protected under the constitution” they would say something, and they would be wrong, because words are fluid. If we want to focus on percentage of melanin, then we’ve digressed from the (US based) historical context of an African descendent. But if anyone with a percentage of melanin is black, that means some African descendants aren’t black and some black people aren’t from Africa. ''These people act like 1) people will just Willy nillie identify as a woman without any reason to do so other than for the memes. And 2) that there is large portion of non-binary humans in the US who want to identify as a woman but can’t give birth (full well knowing some women are born without the ability to reproduce or “have eggs” as Michael says). ''It’s bad faith, it’s ridiculous to use this artificially hyped culture war topic as the single most important identifying factor as to whether Ms. Brown is qualified to be a judge. ''There’s no other way to describe it than ignorant or bad faith.","2022-03-25
20:15:16",-0.9217,negative,0.47346938775510206,Yes,disapproval
When asked “what is a woman” the answer is “there are so many variables and hypotheticals that go into answering this that there is no way to answer the question without context”. Is a hermaphrodite legally a man or a woman?  How about men born with XXY chromosomes?  How about women born without reproductive systems?  There’s no simple answer. There are so many different cases that need context before an answer can be given.,"2022-03-25
20:14:55",-0.5484,negative,0.4314285714285714,Yes,caring
Michael Knowles doesn't even know what Title IX says. It mentions nothing about women. It states that no one can be discriminated based on sex. This guy is a dishonest right-wing idiot,"2022-03-25
20:14:21",-0.8481,negative,0.65,No,neutral
"Could've done better to be honest. Should have showed how it's actually difficult to rigidly define the word woman which is true. And when he asked for a definition, should have given him a general definition but also bring attention to edge cases so that they question their pre conceived beliefs.''You did alright but i think you didn't convince anyone and right wingers saw you as dishonest or a crazy person.","2022-03-25
20:06:50",-0.7059,negative,0.6857142857142857,Yes,anger
David is a completely ignorant,"2022-03-25
19:58:15",-0.3384,negative,0.4,No,anger
"According to this host, if a woman doesn't produce eggs she is not a woman. I guess that there are a lot of woman who cease to be a woman as they grow older. And for other women....do we have to count their eggs to decide how womanly they are on some egg-production sliding scale?","2022-03-25
19:55:18",0.013888888888888886,neutral,0.43611111111111106,No,confusion
the right wing cult strikes again.  there is something seriously wrong with them,"2022-03-25
19:55:00",-0.743,negative,0.7178571428571429,No,anger
Why oh why do right wing people get so hung up on sexual matters? This issue just doesn't impact in practical terms on the vast majority of Americans. The group in question is the tiniest of percentages of the population. Why make them suffer? Why is the party of 'small government' seeking to impose itself on every sexual and gender matter? And why is it seeking to criminalise so many ordinary folk aand bring fear into their lives? I just do not get it.,"2022-03-25
19:52:38",-0.7882,negative,0.657482993197279,Yes,neutral
"Great job David. I think when Michael said “I don’t need to be a meteorologist to know it is raining”, you could have trapped him by saying if a single drop falls from the sky, is it raining? What about 10? 100? That is the same trap for defining a woman","2022-03-25
19:50:46",-0.5007,negative,0.2723214285714286,No,admiration
"'Lets bring David Pakman on just to make sure we're not strawmanning anything' and then proceeds to strawman argue the whole time. Knowles sits there and lies and distort the quotes to make his argument seem more legit than the absolute truths Pakman is countering him with. 'https://www.youtube.com/watch?v=dwOSlwtyA_M't=9m30s"">9:30' And as a bonus, Michael Knowles says he doesn't believe a word Pakman says. So what was the point of this?","2022-03-25
19:50:27",-0.1027,negative,0.6722222222222222,Yes,approval
Wipe that smirky smile off your face young man 😏,"2022-03-25
19:48:59",0.3612,positive,0.25,No,neutral
"“All she asked was what a woman is , from legal perspective a constitutional perspective a philosophical perspective","2022-03-25
19:46:28",0.128,positive,0.1,No,approval
"I liked David before this and now I love him.  Talk about making the guy look like a dealer of straw-men.  Well done, Mr. Pakman, well done.","2022-03-25
19:46:21",0.891,positive,0.7,No,neutral
I don't do dictionary. Perfection.,"2022-03-25
19:40:35",-0.4585,negative,0.0,No,neutral
Can we get Pakman as a guest on every right-wing media show?,"2022-03-25
19:38:08",0.0,neutral,0.0,No,neutral
I thought it went well. Two people respectfully disagreeing on issues and intellectual approach. Where is the problem?,"2022-03-25
19:34:27",0.4588,positive,0.55,No,confusion
Left = intelligent. Right = selfish reactionery idiot.,"2022-03-25
19:33:01",-0.5267,negative,0.6471428571428571,No,anger
OMH seriously 😐 😳,"2022-03-25
19:32:50",-0.1779,negative,0.6666666666666666,Yes,neutral
"People who don't have an argument that can stand on its own rely on technicalities and specific definitions, let's just treat everyone with respect until they do something that's harmful to others","2022-03-25
19:30:09",0.7851,positive,0.5625,No,neutral
The GOP is aging like fine milk.,"2022-03-25
19:29:45",0.5106,positive,0.5,No,admiration
"Good job Michael! You were way more professional and on point. David Pakman is right, the debate didn't go well-for David. Michael Knowles was way too nice.","2022-03-25
19:27:40",0.7177,positive,0.5471428571428572,Yes,admiration
That was really well handled. Giga-chad move pointing out the bad faith actor making bad faith arguments for gotchas rather than having an interesting conversation.,"2022-03-25
19:27:28",-0.34,negative,0.5083333333333333,Yes,neutral
"I would have said:'If politics were in good faith, if the voting was going to be in good faith, where the Republican Senators were going to honestly base their votes on whether they thought she was qualified, then it would have made some sense for her to give a good faith essay on the cultural battle over the definition of a Woman, how that can affect the interpretation of laws, and how that it likely to play out in the future.  It would have been politically dangerous to do that, and it might arguably be putting too much pre-judgement into how cases are likely to be heard, but I can imagine it.''But in a country where no almost no Republican politician is speaking or acting in good faith, where party and dishonest rhetoric is considered more valuable than duty and governance, there would be NO reason for her to answer a bad faith question with a good faith answer.''Or shorter: 'The question had only ill intentions.  To give a good faith answer to bad faith question is suicidal.'''Actually, if you think about it, answering 'I'm not a biologist' is subtly taking an anti-trans side, because it's implying that the definition is biological not cultural or psychological.  You both missed that.''That answer may be subtly more on the anti-trans side than on the trans side of the politics.","2022-03-25
19:26:44",0.9717,positive,0.5232638888888889,Yes,confusion
"'https://www.youtube.com/watch?v=dwOSlwtyA_M't=6m36s"">6:36' - Michael: 'But all Marsha Blackburn asked was: Just tell me what a woman is. From a legal perspective, a constitutional perspective, a philosophical perspective.''''https://www.youtube.com/watch?v=dwOSlwtyA_M't=6m51s"">6:51' - David: 'But you just asserted that she said she wanted the legal and philosophical, she never said that.''Michael: 'No no no, I didn't say that.' Attempts to cut David off repeatedly.'''https://www.youtube.com/watch?v=dwOSlwtyA_M't=7m21s"">7:21' - Michael: 'You're misrepresenting what I said.'''Seriously, Michael can't even remember the lie he said less than a minute ago. Or he can and is upset he got called out on it. I think we all know which is the case.","2022-03-25
19:26:12",-0.7469,negative,0.18888888888888888,Yes,neutral
"The host is trying his darndest to provoke a bad faith argument on defining women and the thing is, David is giving him the exact reason as to why it doesn't matter and why that kind of questioning does nothing but put blame at the define for later accusation. Essentially gaslight tactics.","2022-03-25
19:25:51",-0.3776,negative,0.42333333333333334,Yes,disappointment
"Good job, David","2022-03-25
19:25:32",0.4404,positive,0.6000000000000001,No,admiration
"Sex Redefined: The Idea of 2 Sexes Is Overly Simplistic''As a clinical geneticist, Paul James is accustomed to discussing some of the most delicate issues with his patients. But in early 2010, he found himself having a particularly awkward conversation about sex.'A 46-year-old pregnant woman had visited his clinic at the Royal Melbourne Hospital in Australia to hear the results of an amniocentesis test to screen her baby's chromosomes for abnormalities. The baby was fine—but follow-up tests had revealed something astonishing about the mother. Her body was built of cells from two individuals, probably from twin embryos that had merged in her own mother's womb. And there was more. One set of cells carried two X chromosomes, the complement that typically makes a person female; the other had an X and a Y. Halfway through her fifth decade and pregnant with her third child, the woman learned for the first time that a large part of her body was chromosomally male. “That's kind of science-fiction material for someone who just came in for an amniocentesis,” says James.'Sex can be much more complicated than it at first seems. According to the simple scenario, the presence or absence of a Y chromosome is what counts: with it, you are male, and without it, you are female. But doctors have long known that some people straddle the boundary—their sex chromosomes say one thing, but their gonads (ovaries or testes) or sexual anatomy say another. Parents of children with these kinds of conditions—known as intersex conditions, or differences or disorders of sex development (DSDs)—often face difficult decisions about whether to bring up their child as a boy or a girl. Some researchers now say that as many as 1 person in 100 has some form of DSD.''Could you be a Chimera?'''https://youtu.be/8WsF9Z4B7T8"">https://youtu.be/8WsF9Z4B7T8'","2022-03-25
19:25:01",-0.6534,negative,0.5066912972085386,Yes,curiosity
Michael Knowles is such a hack and a slimeball. I can not believe you went on there and even gave him the time of day.,"2022-03-25
19:23:31",0.0,neutral,0.5,No,neutral
'We could go down a tagent of pescriptivism versus descriptivism'......'Ok how about you deal with that while the rest of us try to make sure people dont die of starvation in the 'richest most democratic country in the world'?,"2022-03-25
19:17:35",0.8336,positive,0.5444444444444445,No,neutral
Michael had to run away when he realised he didn't know what descriptive vs prescriptive meant.,"2022-03-25
19:17:01",0.0,neutral,0.0,No,neutral
"He's making it controversial to be trans. Just let someone live as they want. Jesus, they went off topic because of that guy copying David's show.","2022-03-25
19:16:09",-0.128,negative,0.725,Yes,neutral
They're obsessed with definitions because they want to weaponzie them. That's it.,"2022-03-25
19:14:51",-0.1027,negative,1.0,No,neutral
“I’m just sorta kidding around”. DP''After calling him either ignorant or dishonest lol.,"2022-03-25
19:14:33",-0.4391,negative,0.6,Yes,amusement
I rewound and he did say the legal and philosophical def,"2022-03-25
19:11:29",0.128,positive,0.1,No,neutral
Sure there wasn't much substance in this interview but I appreciate that the interviewer was at least cordial.,"2022-03-25
19:11:09",0.6369,positive,0.4962962962962963,No,admiration
David made a fool out of this right-wing suck up!!! You're the freaking best David! Keep up the good fight please!!!,"2022-03-25
19:10:30",-0.453,negative,0.45000000000000007,No,admiration
Confucius say.... Never trust a gambling man,"2022-03-25
19:07:14",-0.4023,negative,0.0,No,neutral
"Honestly, I enjoyed it. Conservatives need more people like David to interview with them to show the world how disingenuous they are.","2022-03-25
19:07:06",0.8434,positive,0.6,Yes,anger
I thought you did great!,"2022-03-25
19:06:07",0.6588,positive,0.75,No,admiration
"So, a woman is NOT someone who is not a man. That's exactly why this dude is arguing bad faith. He sees the world in binaries and doesn't realize that gender and sex now biologically is a continuum. This is what science tells us. A contiunuum with two spikes, but not binary definitions. We absolutely know what a woman or a many is and it's NOT defined as NOT being the other thing, because there are many more ways to be.''He's so disingenous in his way to frame the discussion, that it's literally disgusting. He doesn't actually want to discuss different views but only want to narrate and discuss why you and KJB's views are wrong, brings about the end of society and all the usual extreme right wing nonsense they always spew.''He's not dumb, mind you. His strategy is very effective and the most effective way is to go on the counter attack. 'Do you believe in science?' If yes, then why do you continue to baselessly parrot old and disproven talking points and if no, why don't you portray science on this matter truthfully?''Put him in a corner, where he has to defend his arbitrary cherrypicking, straw manning and ad hominem attacks.","2022-03-25
18:59:24",-0.7795,negative,0.5989718614718614,Yes,approval
Love this,"2022-03-25
18:59:02",0.6369,positive,0.6,No,love
What progressive content creator refuse to come on? I want names.,"2022-03-25
18:58:02",-0.2263,negative,0.0,Yes,neutral
I actually listen to both David and Michael and respect both of their opinions on just about everything less so with Michael though... its interesting to see them talking to each other lol,"2022-03-25
18:57:44",0.8225,positive,0.34833333333333333,No,amusement
"Omg, unbelievable","2022-03-25
18:57:19",0.2023,positive,1.0,No,surprise
this obsession about this question is like their obsession with genitalia when the subject is transgender. these are small people,"2022-03-25
18:55:59",-0.3182,negative,0.3666666666666667,Yes,neutral
'It's a unique pleasure to be here' - so refreshing instead of the current fad of 'thanks for having me'.,"2022-03-25
18:54:54",0.8176,positive,0.65,No,gratitude
I only have one question does she like beer,"2022-03-25
18:52:27",0.3612,positive,1.0,No,annoyance
"Sorry,  but give me a break with all this right wing outrage.  YTF are these people so up in arms about how others live their lives?  It's not like any of them actually give a poopin about anybody but themselves.  So hypocritical to say 'my body,  my right' when it comes to vacccines but then essentially say 'your body,  my rights' when it comes to a woman's right to choose... or vote,  if you're a minority... or the environment... or Christianity.  Good work,  David. I like the way you handled the host's spin.","2022-03-25
18:52:11",-0.7554,negative,0.5133928571428571,Yes,annoyance
"Right wingers can’t have a guest they disagree with, and be generous and let them speak","2022-03-25
18:51:34",0.1779,positive,0.5357142857142857,No,curiosity
"hearing david debate, is like listening to the angels sing i !! sooo good !!","2022-03-25
18:50:25",0.7627,positive,0.6000000000000001,Yes,admiration
"It's hilarious how David explains how conservatives like to ask for a definition and then use it to back someone into a corner, and then Knowles immediately does exactly that.","2022-03-25
18:49:59",0.6369,positive,0.4166666666666667,Yes,amusement
"I’m over 55, a voting independent and have family ' ancestors who were educators, doctors, farmers, family who served in the Continental Army, fought on both sides of the American civil war, served the U.S and global free democratic process as a WWII fighter pilot, a father who served post Korea era as an armored infantry medic before returning to civilian life. I am sick and tired of treasonous brown shirt bigots who claim to be American patriots when it is indeed they who are the slanderous traitors against freedom and the democratic process. Disgusting hypocrites. My words here not your’s but let’s call it what it is. Well done 'D. Packman","2022-03-25
18:48:21",-0.4678,negative,0.4352678571428571,Yes,annoyance
"If god didn’t want gays ' lesbians ' others in the world,then why would he have created them.!Who then are we to question god ' his work.??!!And if one of them live next door to any of you,god also said in the Commandments to”Love your neighbour as yourself”.!!Thats one for all those supposed religious bigoted conservatives out there.!!!🧐🙄🤨😡","2022-03-25
18:47:18",0.7922,positive,0.3375,No,annoyance
"As a former democrat voting, hard-left leaning, pro-democratic-socialism-wanting, independent... every time I listen to you talk or read the comments from your followers... I can’t help but smile and feel so grateful that I woke up and unplugged myself from the matrix. Life is so much better without all that baggage. Thanks for the happy reminder! 👍🏻''The verbal assault and name calling may now commence 🌹🌈🦄☀️😊","2022-03-25
18:43:57",0.9811,positive,0.32083333333333336,No,neutral
This video is so difficult to watch it so frustrating,"2022-03-25
18:43:29",-0.7895,negative,0.95,No,anger
lmao he defines woman as the absence of man,"2022-03-25
18:42:21",0.5994,positive,0.5,No,amusement
It is like the multiverse.,"2022-03-25
18:41:53",0.3612,positive,0.0,No,love
You did a great job.,"2022-03-25
18:39:58",0.6249,positive,0.75,No,admiration
"Barrett couldn’t answer a question on the constitution at her confirmation either.!!!She,even though not properly qualified,she still got confirmed.!!!!","2022-03-25
18:39:20",0.48828125,positive,0.55,No,amusement
I think the definition of woman or man is not clearly defined and largely depends on your background and perspective. I think those definitions are in constant flux.,"2022-03-25
18:38:02",-0.3089,negative,0.3817460317460317,No,confusion
rekt,"2022-03-25
18:37:12",0.0,neutral,0.0,No,neutral
"My final opinion on trans gender people.. ahem... give them their own bathrooms, and sports teams. Final answer. Would that be so fuking tough ?","2022-03-25
18:34:42",-0.7989,negative,0.9583333333333334,No,confusion
"Did he literally bring you onto the show to define “woman”? I mean, it’s an 11 min video talking someone else not defining what a woman is and then tries to get you to define it, and then end the segment. That’s simply ridiculous waste of your time on that show. Not to say you may not have made an impact of a viewer/listener, but I’m sure there are so many things that are worth discussing with you and he chose this to talk about for 11 freakin minutes?! Good job for just not losing your cool with his idiocy!","2022-03-25
18:32:16",0.8306,positive,0.522638888888889,Yes,gratitude
"When that guy on the left (physically) grins that weird smile, I think, .... some village is missing it's idiot.","2022-03-25
18:31:48",-0.4215,negative,0.34880952380952385,No,annoyance
"'https://youtu.be/dwOSlwtyA_M?t=398"">https://youtu.be/dwOSlwtyA_M?t=398'  ''Just tell me what a woman is - from a legal perspective, a constitutional perspective, from a philosophical - I mean whatever, whatever' 'The interview host misrepresented the question  - maybe Blackburn's 'intend' was to ask about legal / constitutional / philosophical perspective, but that is not how the question was phrased in the hearing - I know it, because I happened to watch that segment of the hearings.","2022-03-25
18:31:07",0.128,positive,0.21749999999999997,Yes,confusion
